1553918063976422144,-4.15337,-1.14030,-0.38851,0.99916,0.00004,-0.02720,0.03061,
1553918064176645120,-4.34044,-1.14598,-0.39776,0.99914,-0.00195,-0.02653,0.03184,
1553918064376643840,-4.54613,-1.16668,-0.40457,0.99905,-0.00422,-0.02609,0.03478,
1553918064576742912,-4.74537,-1.18340,-0.41313,0.99910,-0.00095,-0.02455,0.03460,
1553918064776387840,-4.95223,-1.19877,-0.42150,0.99902,-0.00063,-0.02561,0.03610,
1553918064876503040,-5.07411,-1.21077,-0.41477,0.99905,0.00150,-0.02487,0.03575,
1553918065076670976,-5.27139,-1.21962,-0.43366,0.99869,-0.00437,-0.02845,0.04242,
1553918065176625920,-5.39066,-1.23374,-0.43061,0.99866,-0.00079,-0.02659,0.04447,
1553918065276387840,-5.48906,-1.24497,-0.43464,0.99885,-0.00146,-0.02639,0.03996,
1553918065476478976,-5.68671,-1.25324,-0.45048,0.99866,-0.00713,-0.02726,0.04349,
1553918065576540928,-5.80110,-1.26256,-0.45001,0.99856,-0.00511,-0.02895,0.04483,
1553918065776658176,-6.01436,-1.26815,-0.46949,0.99844,-0.00425,-0.02922,0.04742,
1553918065876343040,-6.12420,-1.28427,-0.46704,0.99843,-0.00298,-0.02913,0.04770,
1553918066076672000,-6.33419,-1.29901,-0.48192,0.99850,-0.00197,-0.02668,0.04782,
1553918066176320000,-6.44201,-1.30621,-0.48213,0.99844,-0.00523,-0.02847,0.04781,
1553918066276473088,-6.55900,-1.31808,-0.48477,0.99834,-0.00448,-0.02907,0.04953,
1553918066376720896,-6.66284,-1.33344,-0.48293,0.99817,-0.00855,-0.02603,0.05392,
1553918066576414208,-6.87083,-1.35776,-0.48192,0.99806,-0.01245,-0.02479,0.05577,
1553918066776613120,-7.08185,-1.38468,-0.49116,0.99803,-0.01262,-0.02619,0.05555,
1553918066876481024,-7.20059,-1.39486,-0.49331,0.99807,-0.00748,-0.02339,0.05710,
1553918066976528896,-7.29187,-1.40389,-0.49054,0.99826,-0.00452,-0.02071,0.05504,
1553918067176270080,-7.49141,-1.41544,-0.50235,0.99787,-0.01567,-0.02166,0.05950,
1553918067276686848,-7.58834,-1.42470,-0.49820,0.99797,-0.01711,-0.02084,0.05767,
1553918067376344832,-7.68680,-1.43145,-0.49518,0.99803,-0.01402,-0.02176,0.05713,
1553918067576430080,-7.88912,-1.44325,-0.50520,0.99822,-0.00832,-0.01802,0.05624,
1553918067776238080,-8.07229,-1.44478,-0.50647,0.99776,-0.01854,-0.02122,0.06062,
1553918067876333056,-8.16676,-1.44115,-0.50497,0.99767,-0.01505,-0.02323,0.06236,
1553918068076536064,-8.32584,-1.44783,-0.50284,0.99753,-0.01570,-0.02511,0.06363,
1553918068276463104,-8.45914,-1.45631,-0.50560,0.99748,-0.01481,-0.02584,0.06445,
1553918068476804096,-8.59676,-1.46733,-0.50829,0.99719,-0.01853,-0.02751,0.06715,
1553918068676196096,-8.72811,-1.49831,-0.50269,0.99716,-0.02479,-0.02423,0.06684,
1553918068876531968,-8.88867,-1.51891,-0.49996,0.99739,-0.02499,-0.01745,0.06541,
1553918069076313856,-9.06716,-1.53839,-0.50104,0.99741,-0.02245,-0.01388,0.06697,
1553918069176350208,-9.16820,-1.55018,-0.49928,0.99734,-0.02223,-0.01082,0.06862,
1553918069376441088,-9.37284,-1.56754,-0.50274,0.99718,-0.01578,-0.01551,0.07173,
1553918069476723968,-9.47533,-1.57977,-0.50296,0.99679,-0.01970,-0.01792,0.07555,
1553918069676461824,-9.68032,-1.60309,-0.50104,0.99661,-0.02188,-0.01775,0.07726,
1553918069876806144,-9.87657,-1.63207,-0.49972,0.99712,-0.01801,-0.01684,0.07174,
1553918069976260864,-9.98129,-1.64831,-0.49877,0.99741,-0.01618,-0.01957,0.06725,
1553918070076275968,-10.07442,-1.65735,-0.50034,0.99773,-0.01561,-0.02049,0.06229,
1553918070176475904,-10.17418,-1.66786,-0.49711,0.99809,-0.01562,-0.01833,0.05682,
1553918070276468992,-10.27441,-1.67433,-0.49993,0.99849,-0.02063,-0.01781,0.04760,
1553918070376365056,-10.37458,-1.68204,-0.50512,0.99901,-0.01461,-0.01783,0.03794,
1553918070476332032,-10.47481,-1.68778,-0.50487,0.99928,-0.01455,-0.01843,0.02970,
1553918070576474880,-10.57667,-1.69145,-0.50534,0.99942,-0.01708,-0.01755,0.02349,
1553918070676692992,-10.67670,-1.69462,-0.50222,0.99935,-0.02277,-0.01907,0.02050,
1553918070776530944,-10.77590,-1.69549,-0.50070,0.99940,-0.02250,-0.01618,0.02093,
1553918070976183040,-10.96845,-1.70231,-0.50866,0.99931,-0.02355,-0.01412,0.02520,
1553918071176340224,-11.17602,-1.71630,-0.51455,0.99914,-0.02626,-0.01821,0.02638,
1553918071276416000,-11.28641,-1.72166,-0.50753,0.99925,-0.02246,-0.01542,0.02769,
1553918071376455936,-11.39220,-1.72202,-0.51262,0.99925,-0.02073,-0.01499,0.02923,
1553918071576536832,-11.59022,-1.72935,-0.51411,0.99907,-0.02470,-0.01152,0.03336,
1553918071776190976,-11.79401,-1.73634,-0.51339,0.99912,-0.02407,-0.01175,0.03232,
1553918071876454144,-11.89943,-1.73859,-0.50902,0.99918,-0.02091,-0.01152,0.03267,
1553918072176172032,-12.20793,-1.74173,-0.51879,0.99899,-0.02378,-0.01569,0.03477,
1553918072276082944,-12.30928,-1.74110,-0.51579,0.99902,-0.02483,-0.01242,0.03450,
1553918072476483072,-12.51791,-1.74466,-0.51785,0.99902,-0.02354,-0.01528,0.03426,
1553918072676363008,-12.73232,-1.75346,-0.52177,0.99870,-0.02662,-0.02046,0.03838,
1553918072876630016,-12.94564,-1.76236,-0.52518,0.99860,-0.02693,-0.01988,0.04088,
1553918073076376832,-13.14700,-1.77381,-0.52999,0.99875,-0.02078,-0.01951,0.04102,
1553918073276408832,-13.35848,-1.78531,-0.53235,0.99891,-0.01993,-0.01903,0.03773,
1553918073376161024,-13.46887,-1.79176,-0.53125,0.99905,-0.02301,-0.01849,0.03209,
1553918073476123136,-13.58244,-1.78975,-0.53717,0.99936,-0.02133,-0.01916,0.02144,
1553918073576495872,-13.67040,-1.78676,-0.54400,0.99964,-0.01679,-0.01868,0.00942,
1553918073676418048,-13.78013,-1.78459,-0.53955,0.99970,-0.01879,-0.01580,0.00004,
1553918073876228096,-13.96530,-1.77612,-0.54169,0.99972,-0.01834,-0.01521,-0.00128,
1553918073976473088,-14.07397,-1.76800,-0.54005,0.99970,-0.01906,-0.01555,-0.00043,
1553918074176631040,-14.27292,-1.76529,-0.54377,0.99963,-0.02070,-0.01768,0.00196,
1553918074376297984,-14.48707,-1.75812,-0.54763,0.99965,-0.01937,-0.01762,0.00287,
1553918074576265216,-14.69965,-1.74805,-0.55207,0.99967,-0.01917,-0.01575,0.00639,
1553918074776377088,-14.91341,-1.73910,-0.55032,0.99974,-0.01849,-0.01165,0.00658,
1553918074976370944,-15.12714,-1.72864,-0.54727,0.99968,-0.02168,-0.01041,0.00780,
1553918075176142848,-15.32790,-1.72036,-0.54927,0.99966,-0.02107,-0.01284,0.00817,
1553918075376347136,-15.53821,-1.71268,-0.54792,0.99957,-0.02186,-0.01436,0.01308,
1553918075576154880,-15.75376,-1.70343,-0.55039,0.99964,-0.01881,-0.01349,0.01368,
1553918075676327936,-15.86792,-1.69650,-0.55098,0.99956,-0.02048,-0.01612,0.01428,
1553918075876267008,-16.06855,-1.69662,-0.55374,0.99960,-0.02007,-0.01431,0.01407,
1553918076076334080,-16.27720,-1.68923,-0.55593,0.99970,-0.01798,-0.01086,0.01293,
1553918076276279808,-16.48665,-1.67852,-0.55908,0.99973,-0.01592,-0.00865,0.01450,
1553918076476281856,-16.68344,-1.67348,-0.55845,0.99955,-0.01834,-0.01104,0.02097,
1553918076576515840,-16.79274,-1.67120,-0.55624,0.99958,-0.01549,-0.01078,0.02193,
1553918076676534016,-16.90651,-1.66926,-0.55587,0.99950,-0.01777,-0.00973,0.02430,
1553918076876066816,-17.11465,-1.67046,-0.55773,0.99944,-0.01934,-0.01338,0.02363,
1553918076976129024,-17.22192,-1.66379,-0.55810,0.99952,-0.01620,-0.01371,0.02257,
1553918077076494080,-17.32925,-1.65845,-0.55639,0.99943,-0.01766,-0.01281,0.02561,
1553918077176175104,-17.43084,-1.66011,-0.55127,0.99945,-0.01802,-0.00987,0.02592,
1553918077275932928,-17.53033,-1.65976,-0.54695,0.99943,-0.01893,-0.00564,0.02735,
1553918077476409856,-17.73268,-1.66034,-0.55004,0.99948,-0.01696,-0.00586,0.02674,
1553918077576358144,-17.84257,-1.66367,-0.54910,0.99947,-0.01377,-0.00904,0.02807,
1553918077676235008,-17.95243,-1.66426,-0.55093,0.99941,-0.01668,-0.01259,0.02721,
1553918077876236032,-18.15183,-1.67841,-0.55659,0.99931,-0.01624,-0.01306,0.03070,
1553918077976231168,-18.25715,-1.68248,-0.55959,0.99929,-0.01898,-0.01088,0.03067,
1553918078076004864,-18.36558,-1.68949,-0.55717,0.99911,-0.02216,-0.01033,0.03438,
1553918078276102144,-18.56818,-1.70450,-0.55889,0.99900,-0.02258,-0.00747,0.03791,
1553918078376500992,-18.67947,-1.70851,-0.55661,0.99907,-0.01688,-0.00433,0.03956,
1553918078576013056,-18.88790,-1.73265,-0.55585,0.99918,-0.01404,-0.00737,0.03717,
1553918078676172032,-19.00049,-1.74432,-0.55399,0.99921,-0.01529,-0.00997,0.03523,
1553918078776144128,-19.11757,-1.74462,-0.55678,0.99923,-0.02037,-0.01069,0.03179,
1553918078876278016,-19.22325,-1.74763,-0.55893,0.99945,-0.01857,-0.00883,0.02607,
1553918078976051200,-19.33089,-1.75414,-0.55700,0.99976,-0.01454,-0.00621,0.01501,
1553918079076407808,-19.43962,-1.75967,-0.55815,0.99986,-0.01524,-0.00471,0.00452,
1553918079176418048,-19.54950,-1.76006,-0.55458,0.99983,-0.01675,-0.00340,-0.00700,
1553918079276051968,-19.66101,-1.75875,-0.55566,0.99971,-0.01744,-0.00481,-0.01568,
1553918079376177152,-19.76989,-1.75349,-0.55787,0.99959,-0.01625,-0.00791,-0.02216,
1553918079476075776,-19.87824,-1.74786,-0.55904,0.99946,-0.01893,-0.00816,-0.02543,
1553918079576167168,-19.98864,-1.73814,-0.55956,0.99954,-0.01448,-0.01039,-0.02464,
1553918079775970048,-20.21491,-1.73836,-0.56076,0.99958,-0.01534,-0.00646,-0.02378,
1553918079876118016,-20.33032,-1.73268,-0.55291,0.99939,-0.01359,-0.00833,-0.03110,
1553918079976185088,-20.45393,-1.73806,-0.55451,0.99922,-0.01344,-0.00949,-0.03602,
1553918080076219136,-20.56400,-1.72851,-0.55535,0.99883,-0.01554,-0.01173,-0.04425,
1553918080176215040,-20.67093,-1.72188,-0.55953,0.99853,-0.01143,-0.01083,-0.05192,
1553918080275932928,-20.79180,-1.71653,-0.55958,0.99798,-0.01022,-0.01024,-0.06182,
1553918080376272896,-20.90337,-1.70118,-0.55778,0.99738,-0.00842,-0.00921,-0.07120,
1553918080476295936,-21.00823,-1.68489,-0.55808,0.99662,-0.01247,-0.00962,-0.08066,
1553918080576169984,-21.12264,-1.67137,-0.55825,0.99580,-0.01454,-0.00846,-0.09005,
1553918080676001024,-21.24059,-1.65006,-0.55698,0.99500,-0.01416,-0.01050,-0.09834,
1553918080776005120,-21.35400,-1.63442,-0.55578,0.99414,-0.01039,-0.00582,-0.10741,
1553918080876161024,-21.45187,-1.61276,-0.54716,0.99324,-0.01123,-0.00541,-0.11537,
1553918081026002944,-21.62138,-1.58060,-0.55265,0.99180,-0.01210,-0.00015,-0.12723,
1553918081125977088,-21.73338,-1.55910,-0.55165,0.99037,-0.01162,-0.00175,-0.13793,
1553918081226124032,-21.84235,-1.52922,-0.54711,0.98921,-0.01343,0.00334,-0.14582,
1553918081326422016,-21.94932,-1.50396,-0.53803,0.98768,-0.01096,0.00513,-0.15602,
1553918081426060800,-22.05047,-1.45122,-0.54781,0.98613,-0.00692,0.00692,-0.16566,
1553918081526031872,-22.16046,-1.42185,-0.52811,0.98428,-0.01128,0.00658,-0.17611,
1553918081626146048,-22.25369,-1.38606,-0.52582,0.98297,-0.01069,0.00735,-0.18331,
1553918081776273920,-22.41107,-1.32623,-0.51768,0.98081,-0.01318,0.00658,-0.19442,
1553918081875969024,-22.51610,-1.28739,-0.51480,0.97938,-0.01298,0.00374,-0.20155,
1553918081975891200,-22.62852,-1.23058,-0.51300,0.97750,-0.01367,0.00287,-0.21049,
1553918082076268032,-22.71304,-1.18428,-0.51269,0.97580,-0.01312,0.00324,-0.21823,
1553918082176614912,-22.82092,-1.13091,-0.51006,0.97386,-0.01328,0.00383,-0.22673,
1553918082276311040,-22.91685,-1.08113,-0.51241,0.97206,-0.01283,0.00610,-0.23430,
1553918082376076032,-23.01817,-1.02573,-0.51279,0.97076,-0.01311,0.00750,-0.23959,
1553918082476090880,-23.11196,-0.97303,-0.51323,0.96920,-0.01292,0.00680,-0.24585,
1553918082576164864,-23.20339,-0.91734,-0.51680,0.96757,-0.01276,0.00521,-0.25223,
1553918082676417024,-23.30898,-0.85635,-0.51684,0.96535,-0.01157,0.00289,-0.26068,
1553918082776269056,-23.39538,-0.79993,-0.51600,0.96313,-0.01034,0.00650,-0.26877,
1553918082875988992,-23.49934,-0.73106,-0.51908,0.96061,-0.01195,0.00584,-0.27759,
1553918082976218880,-23.59125,-0.66771,-0.52100,0.95774,-0.00798,0.00534,-0.28749,
1553918083076484864,-23.67890,-0.60268,-0.51927,0.95507,-0.00685,0.00449,-0.29626,
1553918083176156160,-23.76288,-0.53713,-0.51601,0.95264,-0.00857,0.00845,-0.30385,
1553918083275917056,-23.84738,-0.46795,-0.51312,0.94993,-0.01062,0.01013,-0.31212,
1553918083376094208,-23.93140,-0.39663,-0.51011,0.94744,-0.01257,0.00966,-0.31953,
1553918083576237056,-24.10974,-0.25659,-0.51638,0.94679,-0.01174,0.00655,-0.32156,
1553918083876296960,-24.36798,-0.05072,-0.48894,0.94717,-0.01262,0.01082,-0.32030,
1553918084075898880,-24.56077,0.09059,-0.47912,0.94833,-0.01218,0.01195,-0.31683,
1553918084175965184,-24.68772,0.18027,-0.47489,0.94858,-0.01153,0.00703,-0.31625,
1553918084276199936,-24.77337,0.25566,-0.46829,0.94879,-0.00895,0.00547,-0.31574,
1553918084575932928,-25.03336,0.44926,-0.46919,0.94745,-0.00539,0.00518,-0.31981,
1553918084776527872,-25.21700,0.59105,-0.43569,0.94456,-0.00604,0.00687,-0.32820,
1553918084875998976,-25.34831,0.67556,-0.43769,0.94181,-0.00816,0.00650,-0.33598,
1553918084975836928,-25.39339,0.71883,-0.42637,0.93870,-0.00657,0.00657,-0.34461,
1553918085076084992,-25.50057,0.80738,-0.42230,0.93566,-0.00768,0.00559,-0.35277,
1553918085176335104,-25.57424,0.87344,-0.41460,0.93306,-0.00249,0.00405,-0.35968,
1553918085275949056,-25.71146,0.97445,-0.41722,0.93053,-0.00476,0.00312,-0.36617,
1553918085375795968,-25.76198,1.04367,-0.41116,0.92749,-0.00627,0.00283,-0.37378,
1553918085576222976,-25.90844,1.20173,-0.39439,0.92247,-0.00762,0.00781,-0.38592,
1553918085676150016,-25.99805,1.28987,-0.39468,0.91958,-0.00501,0.01040,-0.39274,
1553918085776057856,-26.06838,1.37838,-0.38372,0.91695,-0.00302,0.00926,-0.39888,
1553918085875901952,-26.13840,1.45624,-0.38276,0.91591,-0.00456,0.00903,-0.40125,
1553918085976126976,-26.21726,1.55040,-0.38339,0.91523,-0.00848,0.00627,-0.40279,
1553918086076143872,-26.29472,1.63131,-0.37889,0.91350,-0.00943,0.00511,-0.40670,
1553918086276015872,-26.43562,1.79657,-0.37101,0.90971,-0.00471,0.00695,-0.41516,
1553918086376044032,-26.50751,1.88816,-0.36594,0.90794,-0.00712,0.00523,-0.41901,
1553918086476357888,-26.57891,1.97631,-0.36843,0.90639,-0.00802,0.00115,-0.42236,
1553918086576294912,-26.66610,2.07203,-0.36543,0.90514,-0.00742,-0.00210,-0.42504,
1553918086776190976,-26.80760,2.24213,-0.35697,0.90185,-0.00395,0.00079,-0.43203,
1553918086876195840,-26.88634,2.33997,-0.35402,0.89957,-0.00256,0.00266,-0.43675,
1553918086975979008,-26.96077,2.42794,-0.35844,0.89761,0.00192,0.00350,-0.44077,
1553918087076011776,-27.03275,2.53318,-0.35493,0.89566,0.00091,0.00200,-0.44474,
1553918087175841024,-27.09264,2.60985,-0.35608,0.89403,-0.00097,-0.00019,-0.44800,
1553918087276129024,-27.16245,2.70938,-0.35657,0.89175,-0.00583,-0.00233,-0.45248,
1553918087376403968,-27.23622,2.81176,-0.35357,0.88937,-0.00305,-0.00293,-0.45718,
1553918087475963136,-27.30772,2.91131,-0.36378,0.88738,-0.00398,-0.00339,-0.46101,
1553918087575747840,-27.37237,2.99770,-0.35555,0.88445,-0.00262,-0.00501,-0.46660,
1553918087676141056,-27.42716,3.08205,-0.35672,0.88208,-0.00497,-0.00586,-0.47104,
1553918087776428032,-27.48928,3.17432,-0.35774,0.87902,-0.00492,-0.00518,-0.47673,
1553918087876111104,-27.55110,3.27140,-0.35495,0.87668,-0.00095,0.00324,-0.48107,
1553918087975836160,-27.61024,3.35637,-0.35334,0.87421,0.00108,0.00481,-0.48552,
1553918088076133888,-27.67285,3.44913,-0.35041,0.87108,0.00326,0.00375,-0.49112,
1553918088176233984,-27.73372,3.54397,-0.34696,0.86683,0.01063,-0.00528,-0.49846,
1553918088276051968,-27.78673,3.63556,-0.34605,0.86332,-0.00597,-0.00164,-0.50462,
1553918088375731968,-27.89870,3.79550,-0.35647,0.86008,-0.00882,-0.00042,-0.51007,
1553918088476075776,-27.90372,3.83771,-0.33854,0.85570,-0.00469,0.00018,-0.51746,
1553918088576257024,-27.94591,3.92931,-0.33958,0.85203,-0.00453,0.00108,-0.52347,
1553918088675899904,-28.01458,4.04165,-0.33490,0.84643,-0.00199,0.00425,-0.53248,
1553918088775809024,-28.05963,4.14126,-0.32814,0.84179,-0.00085,0.00430,-0.53978,
1553918088875884032,-28.10245,4.23839,-0.33246,0.83603,0.00265,0.01119,-0.54857,
1553918088976083968,-28.15639,4.34571,-0.32570,0.82968,0.00103,0.01363,-0.55807,
1553918089076410112,-28.19810,4.45145,-0.32510,0.82285,0.00338,0.01227,-0.56812,
1553918089176126976,-28.22444,4.55133,-0.32225,0.81475,0.00606,0.00852,-0.57971,
1553918089275757056,-28.27598,4.66428,-0.33005,0.80716,0.00549,0.00983,-0.59022,
1553918089376151040,-28.30202,4.76707,-0.31927,0.79974,0.00464,0.00779,-0.60028,
1553918089476448000,-28.32355,4.87150,-0.31382,0.79093,0.00402,0.00758,-0.61185,
1553918089575937024,-28.34840,4.97774,-0.30523,0.78392,0.00436,0.00819,-0.62079,
1553918089675956992,-28.37117,5.08143,-0.30294,0.77628,0.00355,0.00714,-0.63033,
1553918089775873792,-28.39449,5.19610,-0.29223,0.76853,0.00424,0.00640,-0.63977,
1553918089876342016,-28.41378,5.29379,-0.29595,0.75910,0.00272,0.00573,-0.65094,
1553918089975909888,-28.42877,5.40188,-0.29095,0.75302,0.00087,0.00611,-0.65797,
1553918090075965952,-28.44843,5.51476,-0.28864,0.74697,0.00131,0.00818,-0.66481,
1553918090175926016,-28.46013,5.61731,-0.28373,0.73917,0.00481,0.00901,-0.67344,
1553918090276284928,-28.46439,5.72102,-0.28165,0.73199,0.00645,0.00799,-0.68124,
1553918090376219904,-28.47879,5.82985,-0.27439,0.72553,0.00536,0.00782,-0.68812,
1553918090475759104,-28.48619,5.94650,-0.26948,0.71935,0.00415,0.00432,-0.69462,
1553918090575800064,-28.49226,6.04219,-0.26759,0.71350,0.00131,0.00375,-0.70064,
1553918090676150016,-28.49898,6.15276,-0.26424,0.70591,-0.00157,0.00264,-0.70829,
1553918090776036096,-28.50369,6.28082,-0.26183,0.69898,-0.00288,0.00337,-0.71513,
1553918090875937024,-28.49986,6.37054,-0.26014,0.69169,0.00078,0.00547,-0.72217,
1553918090975805952,-28.49903,6.48959,-0.25285,0.68446,0.00484,0.00476,-0.72902,
1553918091075995904,-28.49276,6.61056,-0.24975,0.68027,0.00424,0.00470,-0.73293,
1553918091176592128,-28.48546,6.71277,-0.24663,0.67567,0.00593,0.00316,-0.73717,
1553918091275911168,-28.47615,6.83050,-0.24416,0.67002,-0.00133,0.00444,-0.74233,
1553918091375790080,-28.46306,6.94555,-0.24169,0.66521,-0.00271,0.00711,-0.74662,
1553918091475927040,-28.44768,7.05923,-0.24114,0.66317,-0.00578,0.00851,-0.74840,
1553918091575992064,-28.43566,7.15912,-0.24221,0.65899,-0.00547,0.00952,-0.75207,
1553918091676253952,-28.42165,7.26853,-0.23982,0.65428,-0.00233,0.00953,-0.75619,
1553918091875806208,-28.39247,7.48319,-0.23305,0.65057,-0.00442,0.01099,-0.75936,
1553918091976265984,-28.37349,7.60739,-0.22825,0.64748,-0.00262,0.01190,-0.76198,
1553918092076328960,-28.35706,7.73294,-0.22503,0.64657,0.00191,0.01207,-0.76276,
1553918092275799040,-28.31951,7.94525,-0.21762,0.64673,-0.00225,0.01084,-0.76264,
1553918092476263168,-28.28030,8.16976,-0.21076,0.64746,-0.00656,0.01097,-0.76200,
1553918092576045056,-28.26024,8.29160,-0.21062,0.64802,-0.00686,0.01230,-0.76149,
1553918092675640064,-28.24537,8.41293,-0.20870,0.64935,-0.00676,0.01356,-0.76034,
1553918092776102144,-28.22728,8.51246,-0.20790,0.64912,-0.00754,0.01641,-0.76048,
1553918092876439040,-28.20524,8.61974,-0.20753,0.64938,-0.00437,0.02033,-0.76018,
1553918093326102016,-28.12493,9.11771,-0.19136,0.66007,-0.00799,0.01630,-0.75099,
1553918093425852928,-28.11724,9.22691,-0.19271,0.67201,-0.00733,0.01496,-0.74036,
1553918093525687040,-28.11226,9.37944,-0.19223,0.68240,-0.00383,0.01202,-0.73087,
1553918093626255872,-28.11603,9.45528,-0.19331,0.69350,-0.00243,0.01339,-0.72033,
1553918093726352896,-28.11801,9.56542,-0.19162,0.70015,0.00014,0.01291,-0.71388,
1553918093925837056,-28.12271,9.77206,-0.18511,0.70126,0.00461,0.01368,-0.71276,
1553918094026182912,-28.12081,9.89983,-0.18096,0.70336,0.00677,0.01102,-0.71072,
1553918094225956864,-28.12278,10.11873,-0.17549,0.70503,0.00557,0.01292,-0.70904,
1553918094325746176,-28.11965,10.22793,-0.17117,0.70576,0.00259,0.01179,-0.70835,
1553918094526573824,-28.11845,10.46543,-0.16980,0.70686,-0.00139,0.01280,-0.70723,
1553918094725594880,-28.12121,10.70048,-0.16487,0.70669,0.00191,0.00942,-0.70746,
1553918094825707008,-28.11962,10.82468,-0.16241,0.70943,-0.00024,0.01120,-0.70468,
1553918094927052032,-28.11975,10.95705,-0.15569,0.71051,0.00177,0.01347,-0.70355,
1553918095026144000,-28.11988,11.05505,-0.15420,0.71149,-0.00047,0.00998,-0.70263,
1553918095326970112,-28.12293,11.40299,-0.14223,0.71288,0.00310,0.01491,-0.70112,
1553918095525811968,-28.12758,11.63520,-0.13505,0.71676,0.00384,0.01467,-0.69715,
1553918095626178048,-28.12936,11.76030,-0.12860,0.71419,0.00479,0.01624,-0.69975,
1553918095726603008,-28.13662,11.87893,-0.12577,0.71273,0.00486,0.01540,-0.70126,
1553918095926379008,-28.13986,12.09805,-0.12065,0.71168,-0.00027,0.01380,-0.70237,
1553918096025798912,-28.14515,12.22208,-0.11339,0.71204,-0.00014,0.01557,-0.70197,
1553918096126454016,-28.14576,12.33286,-0.10920,0.71243,0.00094,0.01456,-0.70159,
1553918096226574848,-28.14567,12.44550,-0.10550,0.71187,0.00315,0.01093,-0.70222,
1553918096326117120,-28.15006,12.57019,-0.10329,0.71294,0.00053,0.01007,-0.70116,
1553918096526260992,-28.15358,12.79460,-0.08986,0.71472,0.00159,0.01324,-0.69928,
1553918096726448128,-28.16661,13.01794,-0.08088,0.71595,0.00511,0.01346,-0.69800,
1553918096826027008,-28.16891,13.13566,-0.07705,0.71819,0.00093,0.01463,-0.69569,
1553918096925783040,-28.17421,13.25234,-0.06947,0.71864,0.00163,0.01105,-0.69529,
1553918097225821952,-28.19340,13.58807,-0.05565,0.71769,0.00339,0.00956,-0.69629,
1553918097325768960,-28.19063,13.70714,-0.05560,0.71732,0.00191,0.01026,-0.69667,
1553918097425925120,-28.19310,13.83041,-0.05311,0.71850,-0.00145,0.01020,-0.69545,
1553918097525985024,-28.19123,13.94967,-0.05139,0.71942,-0.00040,0.01444,-0.69443,
1553918097626274048,-28.19473,14.07181,-0.04680,0.72028,0.00157,0.01487,-0.69352,
1553918097825632000,-28.20429,14.31027,-0.03908,0.72069,0.00220,0.01365,-0.69312,
1553918097926489088,-28.20665,14.43640,-0.03799,0.72162,0.00208,0.01432,-0.69213,
1553918098125547776,-28.21449,14.68212,-0.02937,0.72180,0.00103,0.01419,-0.69195,
